,tweet_id,retweet_count,favorite_count
1849,675372240448454658,539,1778
1850,675362609739206656,243,1093
1851,675354435921575936,18283,34158
1852,675349384339542016,2410,4101
1853,675334060156301312,1373,2900
1854,675166823650848770,1728,3768
1855,675153376133427200,2776,6561
1856,675149409102012420,1791,3891
1857,675147105808306176,255,983
1858,675146535592706048,332,1246
1859,675145476954566656,961,2221
1860,675135153782571009,526,1350
1861,675113801096802304,830,2033
1862,675111688094527488,269,1004
1863,675109292475830276,1206,2903
1864,675047298674663426,347,1102
1865,675015141583413248,1275,2825
1866,675006312288268288,241,1016
1867,675003128568291329,502,1611
1868,674999807681908736,1175,2342
1869,674805413498527744,376,896
1870,674800520222154752,914,3129
1871,674793399141146624,1163,2608
1872,674790488185167872,270,1144
1873,674788554665512960,220,840
1874,674781762103414784,1283,2092
1875,674774481756377088,506,1174
1876,674767892831932416,851,1906
1877,674764817387900928,254,818
1878,674754018082705410,479,1405
1879,674752233200820224,492,1514
1880,674743008475090944,585,1456
1881,674742531037511680,54,508
1882,674739953134403584,420,1159
1883,674737130913071104,97,669
1884,674690135443775488,496,1188
1885,674670581682434048,689,1679
1886,674664755118911488,270,956
1887,674646392044941312,533,1491
1888,674644256330530816,290,1070
1889,674638615994089473,615,1743
1890,674632714662858753,612,1553
1891,674606911342424069,105,973
1892,674468880899788800,2186,6453
1893,674447403907457024,378,1100
1894,674436901579923456,417,1157
1895,674422304705744896,563,1482
1896,674416750885273600,148,705
1897,674410619106390016,494,1237
1898,674394782723014656,608,1554
1899,674372068062928900,327,879
1900,674330906434379776,77,579
1901,674318007229923329,548,1463
1902,674307341513269249,7351,11745
1903,674291837063053312,6259,15309
1904,674271431610523648,768,1622
1905,674269164442398721,240,928
1906,674265582246694913,893,1700
1907,674262580978937856,484,1348
1908,674255168825880576,594,1520
1909,674082852460433408,180,779
1910,674075285688614912,304,1013
1911,674063288070742018,2359,6592
1912,674053186244734976,1379,3447
1913,674051556661161984,508,1502
1914,674045139690631169,675,1466
1915,674042553264685056,135,744
1916,674038233588723717,432,1137
1917,674036086168010753,229,871
1918,674024893172875264,1298,1855
1919,674019345211760640,317,1173
1920,674014384960745472,687,1623
1921,674008982932058114,372,1238
1922,673956914389192708,1022,2023
1923,673919437611909120,385,1207
1924,673906403526995968,1717,3303
1925,673887867907739649,264,965
1926,673716320723169284,802,3186
1927,673715861853720576,2207,3675
1928,673711475735838725,315,1071
1929,673709992831262724,288,875
1930,673708611235921920,306,1108
1931,673707060090052608,413,1132
1932,673705679337693185,418,1295
1933,673700254269775872,600,1481
1934,673697980713705472,2071,3927
1935,673689733134946305,681,1798
1936,673688752737402881,521,1303
1937,673686845050527744,458,1491
1938,673680198160809984,491,1416
1939,673662677122719744,381,1292
1940,673656262056419329,255,738
1941,673636718965334016,389,1157
1942,673612854080196609,763,1637
1943,673583129559498752,388,1230
1944,673580926094458881,279,854
1945,673576835670777856,590,1426
1946,673363615379013632,326,1055
1947,673359818736984064,702,1502
1948,673355879178194945,617,1540
1949,673352124999274496,568,1709
1950,673350198937153538,222,757
1951,673345638550134785,1353,2608
1952,673343217010679808,281,1004
1953,673342308415348736,621,1309
1954,673320132811366400,8363,13937
1955,673317986296586240,278,893
1956,673295268553605120,3332,7758
1957,673270968295534593,389,1096
1958,673240798075449344,764,1461
1959,673213039743795200,889,2329
1960,673148804208660480,659,1756
1961,672997845381865473,757,2029
1962,672995267319328768,311,986
1963,672988786805112832,304,1006
1964,672984142909456390,567,1286
1965,672980819271634944,1048,1864
1966,672975131468300288,964,1738
1967,672970152493887488,373,987
1968,672968025906282496,573,1355
1969,672964561327235073,674,1465
1970,672902681409806336,529,1409
1971,672898206762672129,441,917
1972,672884426393653248,866,1599
1973,672877615439593473,388,1058
1974,672834301050937345,596,1352
1975,672828477930868736,510,1290
1976,672640509974827008,338,1000
1977,672622327801233409,518,1331
1978,672614745925664768,615,1262
1979,672609152938721280,407,1149
1980,672604026190569472,426,1144
1981,672594978741354496,633,1366
1982,672591762242805761,347,979
1983,672591271085670400,195,750
1984,672538107540070400,390,1060
1985,672523490734551040,180,665
1986,672488522314567680,456,1148
1987,672482722825261057,635,1170
1988,672481316919734272,128,734
1989,672475084225949696,733,1482
1990,672466075045466113,567,1395
1991,672272411274932228,3554,6653
1992,672267570918129665,640,1539
1993,672264251789176834,356,1179
1994,672256522047614977,1629,2898
1995,672254177670729728,770,1470
1996,672248013293752320,633,1779
1997,672245253877968896,162,707
1998,672239279297454080,335,920
1999,672231046314901505,1056,1892
2000,672222792075620352,222,807
2001,672205392827572224,1211,2329
2002,672169685991993344,386,1051
2003,672160042234327040,378,897
2004,672139350159835138,751,1802
2005,672125275208069120,1198,2478
2006,672095186491711488,384,1026
2007,672082170312290304,382,966
2008,672068090318987265,539,1337
2009,671896809300709376,4344,8714
2010,671891728106971137,590,1369
2011,671882082306625538,1440,3567
2012,671879137494245376,723,1466
2013,671874878652489728,580,1288
2014,671866342182637568,524,1161
2015,671855973984772097,475,938
2016,671789708968640512,3649,7284
2017,671768281401958400,547,1233
2018,671763349865160704,968,1736
2019,671744970634719232,804,1386
2020,671743150407421952,239,761
2021,671735591348891648,788,1484
2022,671729906628341761,4571,8777
2023,671561002136281088,7583,13224
2024,671550332464455680,216,940
2025,671547767500775424,623,1390
2026,671544874165002241,1094,2053
2027,671542985629241344,594,1125
2028,671538301157904385,415,953
2029,671536543010570240,427,1209
2030,671533943490011136,603,1051
2031,671528761649688577,270,863
2032,671520732782923777,554,1439
2033,671518598289059840,303,975
2034,671511350426865664,761,1664
2035,671504605491109889,3698,7255
2036,671497587707535361,468,946
2037,671488513339211776,491,1042
2038,671486386088865792,214,601
2039,671485057807351808,241,787
2040,671390180817915904,767,1461
2041,671362598324076544,307,1147
2042,671357843010908160,154,415
2043,671355857343524864,117,491
2044,671347597085433856,450,998
2045,671186162933985280,222,756
2046,671182547775299584,359,1156
2047,671166507850801152,369,898
2048,671163268581498880,1159,1709
2049,671159727754231808,85,387
2050,671154572044468225,227,744
2051,671151324042559489,160,692
2052,671147085991960577,240,692
2053,671141549288370177,684,1206
2054,671138694582165504,421,957
2055,671134062904504320,200,769
2056,671122204919246848,2646,3600
2057,671115716440031232,809,1396
2058,671109016219725825,459,1177
2059,670995969505435648,305,1137
2060,670842764863651840,9181,25302
2061,670840546554966016,205,614
2062,670838202509447168,729,1147
2063,670833812859932673,128,461
2064,670832455012716544,230,756
2065,670826280409919488,4259,5741
2066,670823764196741120,199,799
2067,670822709593571328,101,630
2068,670815497391357952,1618,3266
2069,670811965569282048,282,1163
2070,670807719151067136,512,1183
2071,670804601705242624,995,2035
2072,670803562457407488,91,349
2073,670797304698376195,248,753
2074,670792680469889025,288,857
2075,670789397210615808,250,684
2076,670786190031921152,210,618
2077,670783437142401025,413,841
2078,670782429121134593,816,1620
2079,670780561024270336,298,800
2080,670778058496974848,74,336
2081,670764103623966721,441,1105
2082,670755717859713024,119,459
2083,670733412878163972,530,989
2084,670727704916926465,381,854
2085,670717338665226240,518,1250
2086,670704688707301377,387,782
2087,670691627984359425,253,605
2088,670679630144274432,302,767
2089,670676092097810432,45,258
2090,670668383499735048,5273,11054
2091,670474236058800128,800,1579
2092,670468609693655041,89,361
2093,670465786746662913,581,999
2094,670452855871037440,217,565
2095,670449342516494336,700,1224
2096,670444955656130560,2070,6905
2097,670442337873600512,205,669
2098,670435821946826752,547,1082
2099,670434127938719744,675,1441
2100,670433248821026816,118,335
2101,670428280563085312,668,1428
2102,670427002554466305,172,533
2103,670421925039075328,669,1353
2104,670420569653809152,331,646
2105,670417414769758208,337,585
2106,670411370698022913,945,2096
2107,670408998013820928,233,572
2108,670403879788544000,163,442
2109,670385711116361728,220,577
2110,670374371102445568,280,764
2111,670361874861563904,69,338
2112,670338931251150849,117,437
2113,670319130621435904,1293,3967
2114,670303360680108032,141,439
2115,670290420111441920,298,724
2116,670093938074779648,353,1065
2117,670086499208155136,261,717
2118,670079681849372674,1308,2292
2119,670073503555706880,826,1613
2120,670069087419133954,255,650
2121,670061506722140161,361,785
2122,670055038660800512,344,690
2123,670046952931721218,183,662
2124,670040295598354432,115,771
2125,670037189829525505,292,603
2126,670003130994700288,96,341
2127,669993076832759809,87,335
2128,669972011175813120,168,457
2129,669970042633789440,63,309
2130,669942763794931712,174,522
2131,669926384437997569,109,388
2132,669923323644657664,59,243
2133,669753178989142016,422,838
2134,669749430875258880,67,278
2135,669684865554620416,91,538
2136,669683899023405056,114,403
2137,669682095984410625,137,364
2138,669680153564442624,300,690
2139,669661792646373376,460,829
2140,669625907762618368,1894,3640
2141,669603084620980224,386,974
2142,669597912108789760,157,526
2143,669583744538451968,973,1530
2144,669573570759163904,149,447
2145,669571471778410496,1053,1628
2146,669567591774625800,59,241
2147,669564461267722241,129,399
2148,669393256313184256,79,373
2149,669375718304980992,761,1374
2150,669371483794317312,187,509
2151,669367896104181761,165,473
2152,669363888236994561,239,643
2153,669359674819481600,129,379
2154,669354382627049472,1328,2791
2155,669353438988365824,267,665
2156,669351434509529089,195,451
2157,669328503091937280,434,1039
2158,669327207240699904,120,589
2159,669324657376567296,214,508
2160,669216679721873412,420,1221
2161,669214165781868544,178,456
2162,669203728096960512,500,1035
2163,669037058363662336,326,677
2164,669015743032369152,388,759
2165,669006782128353280,261,592
2166,669000397445533696,6649,21477
2167,668994913074286592,244,454
2168,668992363537309700,363,765
2169,668989615043424256,342,700
2170,668988183816871936,494,926
2171,668986018524233728,174,567
2172,668981893510119424,320,556
2173,668979806671884288,368,815
2174,668975677807423489,613,1347
2175,668967877119254528,25,150
2176,668960084974809088,248,729
2177,668955713004314625,74,288
2178,668932921458302977,60,274
2179,668902994700836864,106,326
2180,668892474547511297,160,410
2181,668872652652679168,311,543
2182,668852170888998912,173,465
2183,668826086256599040,146,451
2184,668815180734689280,283,586
2185,668779399630725120,385,724
2186,668655139528511488,228,547
2187,668645506898350081,567,927
2188,668643542311546881,554,907
2189,668641109086707712,560,1105
2190,668636665813057536,507,1075
2191,668633411083464705,1723,2904
2192,668631377374486528,331,739
2193,668627278264475648,118,327
2194,668625577880875008,140,402
2195,668623201287675904,811,1494
2196,668620235289837568,45,211
2197,668614819948453888,326,625
2198,668587383441514497,1132,1706
2199,668567822092664832,60,253
2200,668544745690562560,237,534
2201,668542336805281792,223,476
2202,668537837512433665,78,257
2203,668528771708952576,235,477
2204,668507509523615744,112,334
2205,668496999348633600,137,420
2206,668484198282485761,246,438
2207,668480044826800133,153,474
2208,668466899341221888,538,908
2209,668297328638447616,310,636
2210,668291999406125056,33,253
2211,668286279830867968,142,519
2212,668274247790391296,238,847
2213,668268907921326080,246,570
2214,668256321989451776,646,1339
2215,668248472370458624,504,1019
2216,668237644992782336,2969,6388
2217,668226093875376128,107,310
2218,668221241640230912,206,524
2219,668204964695683073,200,566
2220,668190681446379520,202,668
2221,668171859951755264,202,505
2222,668154635664932864,326,509
2223,668142349051129856,296,577
2224,668113020489474048,252,683
2225,667937095915278337,822,1307
2226,667924896115245057,114,308
2227,667915453470232577,58,216
2228,667911425562669056,315,505
2229,667902449697558528,387,867
2230,667886921285246976,1132,1942
2231,667885044254572545,506,838
2232,667878741721415682,121,402
2233,667873844930215936,421,647
2234,667866724293877760,1070,3073
2235,667861340749471744,80,248
2236,667832474953625600,63,294
2237,667806454573760512,516,1080
2238,667801013445750784,97,337
2239,667793409583771648,338,717
2240,667782464991965184,249,424
2241,667773195014021121,58,240
2242,667766675769573376,225,455
2243,667728196545200128,153,383
2244,667724302356258817,328,498
2245,667550904950915073,35,0
2246,667550882905632768,33,0
2247,667549055577362432,2365,5919
2248,667546741521195010,129,340
2249,667544320556335104,541,886
2250,667538891197542400,68,209
2251,667534815156183040,555,837
2252,667530908589760512,250,484
2253,667524857454854144,1151,1732
2254,667517642048163840,198,375
2255,667509364010450944,2200,6926
2256,667502640335572993,224,540
2257,667495797102141441,282,535
2258,667491009379606528,233,545
2259,667470559035432960,100,264
2260,667455448082227200,61,193
2261,667453023279554560,92,320
2262,667443425659232256,597,801
2263,667437278097252352,245,456
2264,667435689202614272,85,309
2265,667405339315146752,223,474
2266,667393430834667520,58,197
2267,667369227918143488,167,375
2268,667211855547486208,248,500
2269,667200525029539841,268,624
2270,667192066997374976,109,393
2271,667188689915760640,428,760
2272,667182792070062081,6392,14602
2273,667177989038297088,56,192
2274,667176164155375616,472,620
2275,667174963120574464,85,251
2276,667171260800061440,92,227
2277,667165590075940865,1174,2738
2278,667160273090932737,63,261
2279,667152164079423490,17585,48627
2280,667138269671505920,2275,4690
2281,667119796878725120,129,333
2282,667090893657276420,129,339
2283,667073648344346624,125,412
2284,667070482143944705,14,85
2285,667065535570550784,48,168
2286,667062181243039745,55,220
2287,667044094246576128,51,187
2288,667012601033924608,227,455
2289,666996132027977728,96,248
2290,666983947667116034,1003,2588
2291,666837028449972224,562,827
2292,666835007768551424,80,218
2293,666826780179869698,98,255
2294,666817836334096384,258,528
2295,666804364988780544,94,242
2296,666786068205871104,490,771
2297,666781792255496192,200,391
2298,666776908487630848,175,355
2299,666739327293083650,66,237
2300,666701168228331520,222,435
2301,666691418707132416,47,187
2302,666649482315059201,587,890
2303,666644823164719104,83,233
2304,666454714377183233,209,523
2305,666447344410484738,20,104
2306,666437273139982337,48,125
2307,666435652385423360,53,165
2308,666430724426358785,198,319
2309,666428276349472768,83,165
2310,666421158376562688,111,316
2311,666418789513326592,46,125
2312,666411507551481857,325,445
2313,666407126856765440,40,109
2314,666396247373291520,84,168
2315,666373753744588802,93,187
2316,666362758909284353,568,778
2317,666353288456101888,72,220
2318,666345417576210432,135,296
2319,666337882303524864,91,198
2320,666293911632134144,354,499
2321,666287406224695296,64,149
2322,666273097616637952,76,174
2323,666268910803644416,35,103
2324,666104133288665088,6570,14281
2325,666102155909144576,12,80
2326,666099513787052032,67,154
2327,666094000022159362,73,164
2328,666082916733198337,44,118
2329,666073100786774016,163,321
2330,666071193221509120,60,147
2331,666063827256086533,217,476
2332,666058600524156928,57,111
2333,666057090499244032,141,297
2334,666055525042405380,249,432
2335,666051853826850816,846,1210
2336,666050758794694657,58,133
2337,666049248165822465,40,109
2338,666044226329800704,141,298
2339,666033412701032449,44,125
2340,666029285002620928,47,130
2341,666020888022790149,513,2561
